Date,Order ID,Pair,Type,Side,Lot Size,Price,Margin Mode,Status,Net P&L
"2026-04-19T09:48:43.778Z","58467640","BTC/USD","stop_loss","buy","0.129973","75329.07","cross","cancelled",""
"2026-04-19T09:48:43.778Z","58486256","BTC/USD","take_profit","buy","0.129973","74857.49","cross","cancelled",""
"2026-04-19T09:48:43.778Z","58486257","BTC/USD","stop_loss","buy","0.129973","75329.07","cross","cancelled",""
"2026-04-19T08:20:25.925Z","58467519","BTC/USD","market","sell","0.129973","75245.55","cross","filled",""
"2026-04-19T08:16:57.247Z","58463404","BTC/USD","stop_loss","buy","0.119993","75321.26","cross","filled","-13.55"
"2026-04-19T08:16:57.052Z","58463355","BTC/USD","stop_loss","buy","0.119993","75321.26","cross","cancelled",""
"2026-04-19T08:16:57.052Z","58463403","BTC/USD","take_profit","buy","0.119993","74790.48","cross","cancelled",""
"2026-04-19T08:05:51.479Z","58463279","BTC/USD","market","buy","0.009999","75230.40","cross","filled",""
"2026-04-19T08:05:51.452Z","58463086","BTC/USD","stop_loss","buy","0.009999","75319.78","cross","cancelled",""
"2026-04-19T08:05:51.452Z","58463220","BTC/USD","take_profit","buy","0.009999","74925.70","cross","cancelled",""
"2026-04-19T08:05:51.452Z","58463221","BTC/USD","stop_loss","buy","0.009999","75319.78","cross","cancelled",""
"2026-04-19T08:05:31.998Z","58463169","BTC/USD","market","sell","0.119993","75209.80","cross","filled",""
"2026-04-19T08:05:11.439Z","58463038","BTC/USD","market","sell","0.009999","75212.60","cross","filled",""
"2026-04-18T09:00:51.578Z","58156294","BTC/USD","market","buy","0.109974","76724.47","cross","filled","1.51"
"2026-04-18T09:00:51.553Z","58156137","BTC/USD","stop_loss","buy","0.109974","76814.35","cross","cancelled",""
"2026-04-18T09:00:51.553Z","58156239","BTC/USD","take_profit","buy","0.109974","76505.86","cross","cancelled",""
"2026-04-18T09:00:51.553Z","58156240","BTC/USD","stop_loss","buy","0.109974","76814.35","cross","cancelled",""
"2026-04-18T09:00:04.434Z","58156096","BTC/USD","market","sell","0.109974","76738.24","cross","filled",""
"2026-04-18T07:41:16.109Z","58127431","BTC/USD","market","buy","0.119991","77039.59","cross","filled","21.39"
"2026-04-18T07:41:16.064Z","58096929","BTC/USD","stop_loss","buy","0.119991","77284.18","cross","cancelled",""
"2026-04-18T07:41:16.064Z","58097275","BTC/USD","take_profit","buy","0.119991","76967.34","cross","cancelled",""
"2026-04-18T07:41:16.064Z","58097276","BTC/USD","stop_loss","buy","0.119991","77284.18","cross","cancelled",""
"2026-04-18T05:15:12.595Z","58096879","BTC/USD","market","sell","0.119991","77217.83","cross","filled",""
"2026-04-16T16:44:34.610Z","56643950","XAU/USD","market","buy","0.030","4790.16","cross","filled","44.40"
"2026-04-16T16:44:34.558Z","56540119","XAU/USD","stop_loss","buy","0.030","4813.45","cross","cancelled",""
"2026-04-16T16:44:34.558Z","56540788","XAU/USD","take_profit","buy","0.030","4779.69","cross","cancelled",""
"2026-04-16T16:44:34.558Z","56540789","XAU/USD","stop_loss","buy","0.030","4813.45","cross","cancelled",""
"2026-04-16T15:21:06.394Z","56539965","XAU/USD","market","sell","0.030","4804.96","cross","filled",""
"2026-04-15T11:15:49.073Z","54932250","ETH/USD","market","buy","3.569237","2325.95","cross","filled","-9.69"
"2026-04-15T11:15:49.044Z","54788388","ETH/USD","take_profit","buy","3.569237","2307.18","cross","cancelled",""
"2026-04-15T11:15:49.044Z","54788389","ETH/USD","stop_loss","buy","3.569237","2330.90","cross","cancelled",""
"2026-04-15T11:15:49.044Z","54791437","ETH/USD","take_profit","buy","3.569237","2302.51","cross","cancelled",""
"2026-04-15T11:15:49.044Z","54791438","ETH/USD","stop_loss","buy","3.569237","2330.90","cross","cancelled",""
"2026-04-15T11:15:49.044Z","54866722","ETH/USD","take_profit","buy","3.569237","2302.62","cross","cancelled",""
"2026-04-15T11:15:49.044Z","54866723","ETH/USD","stop_loss","buy","3.569237","2330.90","cross","cancelled",""
"2026-04-15T11:15:49.044Z","54929894","ETH/USD","take_profit","buy","3.569237","2302.58","cross","cancelled",""
"2026-04-15T11:15:49.044Z","54929895","ETH/USD","stop_loss","buy","3.569237","2330.90","cross","cancelled",""
"2026-04-15T11:13:40.886Z","54791121","ETH/USD","stop_loss","buy","0.279978","2330.72","cross","filled",""
"2026-04-15T11:13:40.717Z","54786002","ETH/USD","stop_loss","buy","0.279978","2330.72","cross","cancelled",""
"2026-04-15T11:13:40.717Z","54787282","ETH/USD","take_profit","buy","0.279978","2307.18","cross","cancelled",""
"2026-04-15T11:13:40.717Z","54787283","ETH/USD","stop_loss","buy","0.279978","2330.72","cross","cancelled",""
"2026-04-15T11:13:40.717Z","54790971","ETH/USD","take_profit","buy","0.279978","2293.85","cross","cancelled",""
"2026-04-15T11:13:40.717Z","54790972","ETH/USD","stop_loss","buy","0.279978","2330.72","cross","cancelled",""
"2026-04-15T11:13:40.717Z","54791120","ETH/USD","take_profit","buy","0.279978","2287.44","cross","cancelled",""
"2026-04-15T09:10:43.292Z","54786868","ETH/USD","market","sell","3.569237","2323.79","cross","filled",""
"2026-04-15T09:09:57.570Z","54785675","ETH/USD","market","sell","0.279978","2323.62","cross","filled",""
"2026-04-14T10:39:08.608Z","53544558","XAU/USD","take_profit","buy","0.030","4757.88","cross","filled","75.13"
"2026-04-14T10:39:08.371Z","53494369","XAU/USD","stop_loss","buy","0.030","4790.10","cross","cancelled",""
"2026-04-14T10:39:08.371Z","53494528","XAU/USD","stop_loss","buy","0.030","4790.25","cross","cancelled",""
"2026-04-14T10:39:08.371Z","53494677","XAU/USD","take_profit","buy","0.030","4762.77","cross","cancelled",""
"2026-04-14T10:39:08.371Z","53494678","XAU/USD","stop_loss","buy","0.030","4790.25","cross","cancelled",""
"2026-04-14T10:39:08.371Z","53544559","XAU/USD","stop_loss","buy","0.030","4790.25","cross","cancelled",""
"2026-04-14T08:50:54.280Z","53494173","XAU/USD","market","sell","0.030","4782.93","cross","filled",""
"2026-04-14T08:34:10.421Z","53399075","BTC/USD","stop_loss","buy","0.109985","74835.61","cross","filled","-23.92"
"2026-04-14T08:34:10.261Z","53396402","BTC/USD","stop_loss","buy","0.109985","74835.61","cross","cancelled",""
"2026-04-14T08:34:10.261Z","53399074","BTC/USD","take_profit","buy","0.109985","73930.57","cross","cancelled",""
"2026-04-14T07:32:55.308Z","53396214","BTC/USD","market","sell","0.109985","74618.15","cross","filled",""
"2026-04-13T22:00:25.803Z","52854557","XAU/USD","stop_loss","buy","0.030","4750.17","cross","filled","-21.88"
"2026-04-13T22:00:25.538Z","52842194","XAU/USD","stop_loss","buy","0.030","4750.17","cross","cancelled",""
"2026-04-13T22:00:25.538Z","52842300","XAU/USD","take_profit","buy","0.030","4724.58","cross","cancelled",""
"2026-04-13T22:00:25.538Z","52842301","XAU/USD","stop_loss","buy","0.030","4750.17","cross","cancelled",""
"2026-04-13T22:00:25.538Z","52842557","XAU/USD","take_profit","buy","0.030","4717.88","cross","cancelled",""
"2026-04-13T22:00:25.538Z","52842558","XAU/USD","stop_loss","buy","0.030","4750.17","cross","cancelled",""
"2026-04-13T22:00:25.538Z","52854556","XAU/USD","take_profit","buy","0.030","4700.20","cross","cancelled",""
"2026-04-13T17:45:28.873Z","52841952","XAU/USD","market","sell","0.030","4742.88","cross","filled",""
"2026-04-13T17:22:28.090Z","52777675","XAU/USD","stop_loss","buy","0.020","4745.45","cross","filled","-19.35"
"2026-04-13T17:22:27.875Z","52773364","XAU/USD","stop_loss","buy","0.020","4745.45","cross","cancelled",""
"2026-04-13T17:22:27.875Z","52773988","XAU/USD","take_profit","buy","0.020","4703.53","cross","cancelled",""
"2026-04-13T17:22:27.875Z","52773989","XAU/USD","stop_loss","buy","0.020","4745.45","cross","cancelled",""
"2026-04-13T17:22:27.875Z","52774047","XAU/USD","take_profit","buy","0.020","4705.41","cross","cancelled",""
"2026-04-13T17:22:27.875Z","52774048","XAU/USD","stop_loss","buy","0.020","4745.45","cross","cancelled",""
"2026-04-13T17:22:27.875Z","52777674","XAU/USD","take_profit","buy","0.020","4700.09","cross","cancelled",""
"2026-04-13T16:54:03.148Z","52773097","XAU/USD","market","sell","0.020","4735.78","cross","filled",""
"2026-04-12T17:28:32.750Z","51437805","BTC/USD","stop_loss","buy","0.010000","71027.87","cross","filled","-11.05"
"2026-04-12T17:28:32.600Z","51437698","BTC/USD","stop_loss","buy","0.010000","71027.87","cross","cancelled",""
"2026-04-12T17:28:32.600Z","51437804","BTC/USD","take_profit","buy","0.010000","70648.70","cross","cancelled",""
"2026-04-12T17:28:27.858Z","51437786","BTC/USD","stop_loss","buy","0.120000","71025.92","cross","filled",""
"2026-04-12T17:28:27.369Z","51437660","BTC/USD","stop_loss","buy","0.120000","71025.92","cross","cancelled",""
"2026-04-12T17:28:27.369Z","51437785","BTC/USD","take_profit","buy","0.120000","70649.67","cross","cancelled",""
"2026-04-12T17:12:25.236Z","51437611","BTC/USD","market","sell","0.120000","70941.46","cross","filled",""
"2026-04-12T17:12:15.828Z","51437552","BTC/USD","market","sell","0.010000","70936.75","cross","filled",""
"2026-04-11T18:20:33.551Z","51118323","BTC/USD","stop_loss","buy","0.119989","73236.20","cross","filled","-22.98"
"2026-04-11T18:20:33.360Z","51100892","BTC/USD","stop_loss","buy","0.119989","73229.08","cross","cancelled",""
"2026-04-11T18:20:33.360Z","51101006","BTC/USD","take_profit","buy","0.119989","72540.38","cross","cancelled",""
"2026-04-11T18:20:33.360Z","51101007","BTC/USD","stop_loss","buy","0.119989","73229.08","cross","cancelled",""
"2026-04-11T18:20:33.360Z","51118288","BTC/USD","take_profit","buy","0.119989","72540.38","cross","cancelled",""
"2026-04-11T18:20:33.360Z","51118289","BTC/USD","stop_loss","buy","0.119989","73194.36","cross","cancelled",""
"2026-04-11T18:20:33.360Z","51118322","BTC/USD","take_profit","buy","0.119989","72540.38","cross","cancelled",""
"2026-04-11T17:01:49.088Z","51100854","BTC/USD","market","sell","0.119989","73044.65","cross","filled",""
"2026-04-10T06:49:55.305Z","49889338","XAU/USD","take_profit","buy","0.040","4745.99","cross","filled","75.63"
"2026-04-10T06:49:54.835Z","49757648","XAU/USD","stop_loss","buy","0.040","4771.30","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49757986","XAU/USD","take_profit","buy","0.040","4746.04","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49757987","XAU/USD","stop_loss","buy","0.040","4771.30","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49846570","XAU/USD","take_profit","buy","0.040","4745.99","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49846571","XAU/USD","stop_loss","buy","0.040","4771.30","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49882878","XAU/USD","take_profit","buy","0.040","4745.99","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49882879","XAU/USD","stop_loss","buy","0.040","4757.90","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49884491","XAU/USD","take_profit","buy","0.040","4745.99","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49884492","XAU/USD","stop_loss","buy","0.040","4757.89","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49886601","XAU/USD","take_profit","buy","0.040","4745.99","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49886602","XAU/USD","stop_loss","buy","0.040","4764.87","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49888920","XAU/USD","take_profit","buy","0.040","4745.99","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49888921","XAU/USD","stop_loss","buy","0.040","4757.83","cross","cancelled",""
"2026-04-10T06:49:54.835Z","49889339","XAU/USD","stop_loss","buy","0.040","4771.15","cross","cancelled",""
"2026-04-10T04:30:13.100Z","49757369","XAU/USD","market","sell","0.040","4764.90","cross","filled",""
"2026-04-10T04:18:24.094Z","49741529","XAU/USD","stop_loss","buy","0.040","4769.83","cross","filled","-16.43"
"2026-04-10T04:18:23.806Z","49739230","XAU/USD","stop_loss","buy","0.040","4770.05","cross","cancelled",""
"2026-04-10T04:18:23.806Z","49739474","XAU/USD","stop_loss","buy","0.040","4768.38","cross","cancelled",""
"2026-04-10T04:18:23.806Z","49739810","XAU/USD","take_profit","buy","0.040","4752.29","cross","cancelled",""
"2026-04-10T04:18:23.806Z","49739811","XAU/USD","stop_loss","buy","0.040","4768.38","cross","cancelled",""
"2026-04-10T04:18:23.806Z","49741528","XAU/USD","take_profit","buy","0.040","4752.29","cross","cancelled",""
"2026-04-10T04:08:13.069Z","49739145","XAU/USD","market","sell","0.040","4765.72","cross","filled",""
"2026-04-10T04:08:03.403Z","49739008","XAU/USD","market","sell","0.040","4765.59","cross","filled","-2.00"
"2026-04-10T04:07:59.018Z","49738943","XAU/USD","market","buy","0.040","4766.09","cross","filled",""
"2026-04-09T17:19:32.931Z","49346559","XAU/USD","stop_loss","buy","0.040","4797.88","cross","filled","-21.78"
"2026-04-09T17:19:32.420Z","49329404","XAU/USD","stop_loss","buy","0.040","4797.88","cross","cancelled",""
"2026-04-09T17:19:32.420Z","49329612","XAU/USD","take_profit","buy","0.040","4777.33","cross","cancelled",""
"2026-04-09T17:19:32.420Z","49329613","XAU/USD","stop_loss","buy","0.040","4797.88","cross","cancelled",""
"2026-04-09T17:19:32.420Z","49346558","XAU/USD","take_profit","buy","0.040","4770.77","cross","cancelled",""
"2026-04-09T16:12:27.801Z","49329166","XAU/USD","market","sell","0.040","4792.44","cross","filled",""
"2026-04-08T17:22:17.885Z","48038642","XAU/USD","market","buy","0.050","4751.74","cross","filled","42.36"
"2026-04-08T17:22:17.836Z","48008491","XAU/USD","stop_loss","buy","0.050","4765.72","cross","cancelled",""
"2026-04-08T17:22:17.836Z","48008965","XAU/USD","take_profit","buy","0.050","4743.62","cross","cancelled",""
"2026-04-08T17:22:17.836Z","48008966","XAU/USD","stop_loss","buy","0.050","4765.72","cross","cancelled",""
"2026-04-08T17:22:17.836Z","48032534","XAU/USD","take_profit","buy","0.050","4743.62","cross","cancelled",""
"2026-04-08T17:22:17.836Z","48032535","XAU/USD","stop_loss","buy","0.050","4762.98","cross","cancelled",""
"2026-04-08T16:57:56.733Z","48008312","XAU/USD","market","sell","0.050","4760.22","cross","filled",""
"2026-04-08T14:48:40.800Z","47846600","XAU/USD","market","buy","0.020","4752.84","cross","filled","41.16"
"2026-04-08T14:48:40.761Z","47792814","XAU/USD","stop_loss","buy","0.020","4786.33","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47793685","XAU/USD","take_profit","buy","0.020","4748.19","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47793686","XAU/USD","stop_loss","buy","0.020","4786.33","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47803168","XAU/USD","take_profit","buy","0.020","4723.34","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47803169","XAU/USD","stop_loss","buy","0.020","4786.33","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47804117","XAU/USD","take_profit","buy","0.020","4723.34","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47804118","XAU/USD","stop_loss","buy","0.020","4786.20","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47804365","XAU/USD","take_profit","buy","0.020","4748.19","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47804366","XAU/USD","stop_loss","buy","0.020","4786.20","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47814360","XAU/USD","take_profit","buy","0.020","4735.89","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47814361","XAU/USD","stop_loss","buy","0.020","4786.20","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47832821","XAU/USD","take_profit","buy","0.020","4735.89","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47832822","XAU/USD","stop_loss","buy","0.020","4786.33","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47833342","XAU/USD","take_profit","buy","0.020","4735.89","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47833343","XAU/USD","stop_loss","buy","0.020","4786.33","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47837659","XAU/USD","take_profit","buy","0.020","4735.89","cross","cancelled",""
"2026-04-08T14:48:40.761Z","47837660","XAU/USD","stop_loss","buy","0.020","4770.95","cross","cancelled",""
"2026-04-08T14:20:04.299Z","47792407","XAU/USD","market","sell","0.020","4773.42","cross","filled",""
"2026-04-08T13:30:30.093Z","47707693","XAU/USD","stop_loss","sell","0.020","4789.71","cross","filled","-16.35"
"2026-04-08T13:30:29.522Z","47707370","XAU/USD","stop_loss","sell","0.020","4789.71","cross","cancelled",""
"2026-04-08T13:30:29.522Z","47707692","XAU/USD","take_profit","sell","0.020","4823.60","cross","cancelled",""
"2026-04-08T13:26:18.828Z","47707249","XAU/USD","market","buy","0.020","4797.88","cross","filled",""
"2026-04-08T13:25:38.895Z","47706315","XAU/USD","market","buy","0.020","4797.41","cross","filled","0.19"
"2026-04-08T13:25:38.840Z","47706199","XAU/USD","stop_loss","buy","0.020","4799.37","cross","cancelled",""
"2026-04-08T13:25:07.963Z","47705331","XAU/USD","market","sell","0.020","4797.51","cross","filled",""
"2026-04-08T08:42:51.682Z","47345147","XAU/USD","market","buy","0.010","4793.54","cross","filled","19.73"
"2026-04-08T08:42:51.647Z","47296499","XAU/USD","stop_loss","buy","0.010","4820.98","cross","cancelled",""
"2026-04-08T08:42:51.647Z","47297331","XAU/USD","take_profit","buy","0.010","4783.06","cross","cancelled",""
"2026-04-08T08:42:51.647Z","47297332","XAU/USD","stop_loss","buy","0.010","4820.98","cross","cancelled",""
"2026-04-08T08:42:51.647Z","47333711","XAU/USD","take_profit","buy","0.010","4783.06","cross","cancelled",""
"2026-04-08T08:42:51.647Z","47333712","XAU/USD","stop_loss","buy","0.010","4809.87","cross","cancelled",""
"2026-04-08T08:00:19.487Z","47296268","XAU/USD","market","sell","0.010","4813.28","cross","filled",""
"2026-04-07T16:03:06.113Z","46487631","XAU/USD","stop_loss","buy","0.010","4661.87","cross","filled","-8.88"
"2026-04-07T16:03:05.723Z","46457370","XAU/USD","stop_loss","buy","0.010","4661.87","cross","cancelled",""
"2026-04-07T16:03:05.723Z","46457766","XAU/USD","take_profit","buy","0.010","4624.58","cross","cancelled",""
"2026-04-07T16:03:05.723Z","46457767","XAU/USD","stop_loss","buy","0.010","4661.87","cross","cancelled",""
"2026-04-07T16:03:05.723Z","46487630","XAU/USD","take_profit","buy","0.010","4602.03","cross","cancelled",""
"2026-04-07T14:42:09.533Z","46457177","XAU/USD","market","sell","0.010","4652.99","cross","filled",""
"2026-04-07T10:50:34.550Z","46116807","BTC/USD","stop_loss","sell","0.140004","68391.13","cross","filled","-8.95"
"2026-04-07T10:47:46.611Z","46116663","BTC/USD","market","buy","0.140004","68455.07","cross","filled",""
"2026-04-07T05:25:10.978Z","45696493","XAU/USD","market","buy","0.050","4647.05","cross","filled","61.82"
"2026-04-07T05:25:10.948Z","45664704","XAU/USD","stop_loss","buy","0.050","4663.77","cross","cancelled",""
"2026-04-07T05:25:10.948Z","45665129","XAU/USD","take_profit","buy","0.050","4639.41","cross","cancelled",""
"2026-04-07T05:25:10.948Z","45665130","XAU/USD","stop_loss","buy","0.050","4663.77","cross","cancelled",""
"2026-04-07T05:25:10.948Z","45691763","XAU/USD","take_profit","buy","0.050","4639.41","cross","cancelled",""
"2026-04-07T05:25:10.948Z","45691764","XAU/USD","stop_loss","buy","0.050","4663.84","cross","cancelled",""
"2026-04-07T05:25:10.948Z","45695164","XAU/USD","take_profit","buy","0.050","4639.41","cross","cancelled",""
"2026-04-07T05:25:10.948Z","45695165","XAU/USD","stop_loss","buy","0.050","4658.10","cross","cancelled",""
"2026-04-07T05:02:55.111Z","45664542","XAU/USD","market","sell","0.050","4659.41","cross","filled",""
"2026-04-07T04:18:30.389Z","45614765","XAU/USD","market","sell","0.050","4647.89","cross","filled","7.56"
"2026-04-07T04:18:13.641Z","45614382","XAU/USD","market","buy","0.050","4646.38","cross","filled",""
"2026-04-07T00:00:25.347Z","45442221","XAU/USD","stop_loss","sell","0.040","4655.07","cross","filled","-18.81"
"2026-04-07T00:00:25.011Z","45442174","XAU/USD","stop_loss","sell","0.040","4655.07","cross","cancelled",""
"2026-04-07T00:00:25.011Z","45442220","XAU/USD","take_profit","sell","0.040","4674.82","cross","cancelled",""
"2026-04-06T23:54:58.523Z","45442121","XAU/USD","market","buy","0.040","4659.77","cross","filled",""
"2026-04-06T23:40:23.611Z","45438496","XAU/USD","stop_loss","buy","0.050","4655.84","cross","filled","-15.81"
"2026-04-06T23:40:23.407Z","45438407","XAU/USD","stop_loss","buy","0.050","4655.84","cross","cancelled",""
"2026-04-06T23:40:23.407Z","45438495","XAU/USD","take_profit","buy","0.050","4642.60","cross","cancelled",""
"2026-04-06T23:35:37.864Z","45438371","XAU/USD","market","sell","0.050","4652.68","cross","filled",""
"2026-04-06T16:25:36.584Z","45227826","XAU/USD","market","sell","0.030","4669.02","cross","filled","0.26"
"2026-04-06T16:25:36.537Z","45194497","XAU/USD","stop_loss","sell","0.030","4662.39","cross","cancelled",""
"2026-04-06T16:25:36.537Z","45195522","XAU/USD","take_profit","sell","0.030","4689.03","cross","cancelled",""
"2026-04-06T16:25:36.537Z","45195523","XAU/USD","stop_loss","sell","0.030","4662.39","cross","cancelled",""
"2026-04-06T16:00:14.973Z","45194071","XAU/USD","market","buy","0.030","4668.94","cross","filled",""
"2026-04-06T15:33:08.143Z","45150834","XAU/USD","market","sell","0.030","4667.71","cross","filled","4.54"
"2026-04-06T15:33:08.077Z","45132806","XAU/USD","stop_loss","sell","0.030","4655.39","cross","cancelled",""
"2026-04-06T15:33:08.077Z","45135367","XAU/USD","take_profit","sell","0.030","4706.96","cross","cancelled",""
"2026-04-06T15:33:08.077Z","45135368","XAU/USD","stop_loss","sell","0.030","4655.39","cross","cancelled",""
"2026-04-06T15:21:34.622Z","45132585","XAU/USD","market","buy","0.030","4666.19","cross","filled",""
"2026-04-06T15:04:20.960Z","45071623","XAU/USD","stop_loss","sell","0.020","4670.58","cross","filled","-30.03"
"2026-04-06T15:04:20.631Z","45044111","XAU/USD","stop_loss","sell","0.020","4670.58","cross","cancelled",""
"2026-04-06T15:04:20.631Z","45044378","XAU/USD","take_profit","sell","0.020","4735.80","cross","cancelled",""
"2026-04-06T15:04:20.631Z","45044379","XAU/USD","stop_loss","sell","0.020","4670.58","cross","cancelled",""
"2026-04-06T15:04:20.631Z","45046053","XAU/USD","take_profit","sell","0.020","4802.52","cross","cancelled",""
"2026-04-06T15:04:20.631Z","45046055","XAU/USD","stop_loss","sell","0.020","4670.58","cross","cancelled",""
"2026-04-06T15:04:20.631Z","45071622","XAU/USD","take_profit","sell","0.020","4730.79","cross","cancelled",""
"2026-04-06T14:25:47.120Z","45043820","XAU/USD","market","buy","0.020","4685.60","cross","filled",""
"2026-04-06T06:04:25.031Z","44375623","XAU/USD","market","buy","0.010","4651.04","cross","filled","24.72"
"2026-04-06T06:04:25.007Z","44312240","XAU/USD","stop_loss","buy","0.010","4678.73","cross","cancelled",""
"2026-04-06T06:04:25.007Z","44313189","XAU/USD","take_profit","buy","0.010","4640.99","cross","cancelled",""
"2026-04-06T06:04:25.007Z","44313190","XAU/USD","stop_loss","buy","0.010","4678.73","cross","cancelled",""
"2026-04-06T06:04:25.007Z","44317946","XAU/USD","take_profit","buy","0.010","4608.52","cross","cancelled",""
"2026-04-06T06:04:25.007Z","44317947","XAU/USD","stop_loss","buy","0.010","4678.73","cross","cancelled",""
"2026-04-06T06:04:25.007Z","44318033","XAU/USD","take_profit","buy","0.010","4600.30","cross","cancelled",""
"2026-04-06T06:04:25.007Z","44318034","XAU/USD","stop_loss","buy","0.010","4678.73","cross","cancelled",""
"2026-04-06T05:21:18.488Z","44312091","XAU/USD","market","sell","0.010","4675.76","cross","filled",""
"2026-04-05T19:18:59.215Z","43930390","BTC/USD","stop_loss","buy","0.139999","67444.49","cross","filled","-11.97"
"2026-04-05T19:18:59.029Z","43930296","BTC/USD","stop_loss","buy","0.139999","67439.61","cross","cancelled",""
"2026-04-05T19:18:59.029Z","43930329","BTC/USD","stop_loss","buy","0.139999","67444.49","cross","cancelled",""
"2026-04-05T19:18:59.029Z","43930354","BTC/USD","take_profit","buy","0.139999","66819.01","cross","cancelled",""
"2026-04-05T19:18:59.029Z","43930355","BTC/USD","stop_loss","buy","0.139999","67444.49","cross","cancelled",""
"2026-04-05T19:18:59.029Z","43930389","BTC/USD","take_profit","buy","0.139999","66637.43","cross","cancelled",""
"2026-04-05T19:04:21.498Z","43930261","BTC/USD","market","sell","0.139999","67359.02","cross","filled",""
"2026-04-05T17:22:14.293Z","43904046","BTC/USD","stop_loss","sell","0.140000","67165.28","cross","filled","-15.01"
"2026-04-05T17:22:14.092Z","43902890","BTC/USD","stop_loss","sell","0.140000","67165.28","cross","cancelled",""
"2026-04-05T17:22:14.092Z","43903026","BTC/USD","take_profit","sell","0.140000","67487.49","cross","cancelled",""
"2026-04-05T17:22:14.092Z","43903027","BTC/USD","stop_loss","sell","0.140000","67165.28","cross","cancelled",""
"2026-04-05T17:22:14.092Z","43904045","BTC/USD","take_profit","sell","0.140000","67846.43","cross","cancelled",""
"2026-04-05T17:10:45.701Z","43902821","BTC/USD","market","buy","0.140000","67272.51","cross","filled",""
"2026-04-03T12:30:07.500Z","43160632","BTC/USD","stop_loss","buy","0.119991","67224.90","cross","filled","-27.79"
"2026-04-03T12:30:07.045Z","43091761","BTC/USD","stop_loss","buy","0.119991","67224.90","cross","cancelled",""
"2026-04-03T12:30:07.045Z","43091940","BTC/USD","take_profit","buy","0.119991","66142.04","cross","cancelled",""
"2026-04-03T12:30:07.045Z","43091941","BTC/USD","stop_loss","buy","0.119991","67224.90","cross","cancelled",""
"2026-04-03T12:30:07.045Z","43099211","BTC/USD","take_profit","buy","0.119991","65740.06","cross","cancelled",""
"2026-04-03T12:30:07.045Z","43099212","BTC/USD","stop_loss","buy","0.119991","67224.90","cross","cancelled",""
"2026-04-03T12:30:07.045Z","43100785","BTC/USD","take_profit","buy","0.119991","66155.51","cross","cancelled",""
"2026-04-03T12:30:07.045Z","43100786","BTC/USD","stop_loss","buy","0.119991","67224.90","cross","cancelled",""
"2026-04-03T12:30:07.045Z","43160631","BTC/USD","take_profit","buy","0.119991","66156.14","cross","cancelled",""
"2026-04-03T08:40:51.283Z","43091664","BTC/USD","market","sell","0.119991","66993.26","cross","filled",""
"2026-04-02T01:04:24.540Z","41541206","XAU/USD","stop_loss","sell","0.010","4742.29","cross","filled","-3.12"
"2026-04-02T01:04:24.304Z","41137723","XAU/USD","stop_loss","sell","0.010","4724.71","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41181376","XAU/USD","take_profit","sell","0.010","4805.86","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41181377","XAU/USD","stop_loss","sell","0.010","4724.71","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41414918","XAU/USD","take_profit","sell","0.010","4805.86","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41414919","XAU/USD","stop_loss","sell","0.010","4773.21","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41415136","XAU/USD","take_profit","sell","0.010","4805.86","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41415137","XAU/USD","stop_loss","sell","0.010","4773.74","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41415914","XAU/USD","take_profit","sell","0.010","4805.86","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41415915","XAU/USD","stop_loss","sell","0.010","4746.03","cross","cancelled",""
"2026-04-02T01:04:24.304Z","41449696","XAU/USD","take_profit","sell","0.010","4805.86","cross","cancelled",""
